,seq,time
169, ,0
170,lis,249179600
171,ist,372683300
172, ,0
173,als,311925100
174,lso,311030400
175, ,0
176,flo,249562300
177,low,437725800
178,owe,376110800
179,wer,186983800
180, ,0
181,eac,309861300
182,ach,310748700
183, ,0
184,uni,308586700
185,nit,246630700
186, ,0
187,reg,498331500
188,egi,437007000
189,gio,249165800
190,ion,437495700
191, ,0
192,sig,309772800
193,igh,372638100
194,ght,310808200
195, ,0
196,wid,312652900
197,ide,437227200
198, ,0
199,tel,499466300
200,ell,497547100
201, ,0
202,gas,436191700
203, ,0
204,muc,436614600
205,uch,559260300
206, ,0
207,tal,495409900
208,all,437145100
209, ,0
210,sec,373991300
211,eco,435105700
212,con,934733600
213,ond,1060560500
214, ,0
215,mea,506508300
216,ean,506900800
217,ant,755656400
218, ,0
219,bla,567964400
220,lac,500995800
221,ack,499996300
222, ,0
223,fre,311499900
224,ree,312564100
225, ,0
226,gla,560312800
227,las,436085200
228,ass,312241100
229, ,0
230,bre,312250200
231,rea,373704300
232,ead,433970500
233, ,0
234,los,873603200
235,ost,1058098200
236, ,0
237,fam,561043200
238,amo,623653300
239,mou,435549800
240,ous,436419600
241, ,0
242,det,370629900
243,ete,372717200
244,ter,312150700
245,erm,436302800
246,rmi,435651500
247,min,433844600
248,ine,494758000
249, ,0
250,peo,810264500
251,eop,559937000
252,opl,311327900
253,ple,495882300
254, ,0
255,hal,683599900
256,alf,744777900
257, ,0
258,int,681843900
259,nte,744837300
260,ter,375027900
261,ere,311183000
262,res,372007800
263,est,435177200
264, ,0
265,ang,870894600
266,nge,681873300
267,ger,371745900
268, ,0
269,sen,559095400
270,end,743663800
271, ,0
272,kne,619790100
273,new,555374100
274, ,0
275,cro,562945200
276,ros,622930900
277,oss,371839100
278, ,0
279,sta,437881700
280,tar,436505000
281, ,0
282,con,745111200
283,ont,809786700
284,nti,689634100
285,tin,558483900
286,ine,493955300
287,nen,495369800
288,ent,494505200
289, ,0
290,tro,437620500
291,rou,436286300
292,oub,435251800
293,ubl,558837500
294,ble,623369700
295, ,0
296,min,371017200
297,inu,373547900
298,nut,434296100
299,ute,435814500
300, ,0
301,ter,311636600
302,erm,559217500
303, ,0
304,fel,683086900
305,ell,622033600
306, ,0
307,exc,377548100
308,xce,377130100
309,cep,560915200
310,ept,2053536600
311, ,0
312,joi,377082700
313,oin,375536800
314, ,0
315,fel,683170400
316,elt,807010200
317, ,0
318,got,621229400
319, ,0
320,lin,435336300
321,ine,495289000
322, ,0
323,rig,495144200
324,igh,373730000
325,ght,312197100
326, ,0
327,sla,684450700
328,lav,619786000
329,ave,993966400
330, ,0
331,exa,309637100
332,xac,496266600
333,act,681998100
334, ,0
335,wil,555991000
336,ill,310063100
337, ,0
338,fig,497392800
339, ,0
340,hor,559796000
341,ors,500525800
342,rse,312841400
343, ,0
344,tha,436666900
345,hat,559994000
346, ,0
347,liq,560135500
348,iqu,686549500
349,qui,435653600
350,uid,434234900
351, ,0
352,man,743663800
353, ,0
354,sle,682531400
355,lee,435868700
356,eep,498837100
357, ,0
358,sha,561252800
359,har,1000768600
360,are,876860700
361, ,0
362,mos,498136200
363,ost,562328800
364, ,0
365,tea,373451300
366,eac,433967600
367,ach,495620700
368, ,0
369,get,496487100
370, ,0
371,cha,498096600
372,har,496713400
373,art,435295000
374, ,0
375,see,310437300
376, ,0
377,nec,744526000
378,ece,684686100
379,ces,559647900
380,ess,370775500
381,ssa,371512300
382,sar,681501700
383,ary,742128600
384, ,0
385,fly,868153300
386, ,0
